Date;Based On;Group;Averaged Spread (bp);Averaged Spread (bp);Averaged Spread (bp);Standard Deviation (bp);Standard Deviation (bp);Standard Deviation (bp);Averaged Maturity;Averaged Maturity;Averaged Maturity
Date;Based On;Group;<= 3 Yrs.;3 - 5 Yrs.;> 5 Yrs.;<= 3 Yrs.;3 - 5 Yrs.;> 5 Yrs.;<= 3 Yrs.;3 - 5 Yrs.;> 5 Yrs.
2022-02-11;Maturity;A+;59.900782;111.898133;154.343015;31.661284;30.682312;20.046114;1.547837;3.916780;8.330024
2022-02-11;Maturity;A;91.598412;136.780894;194.522911;64.072369;46.516561;66.649126;1.397182;4.040519;7.508904
2022-02-11;Maturity;A-;94.925600;147.461321;171.178312;40.832177;33.985231;37.860451;1.467146;3.990076;7.570920
2022-02-11;Maturity;BBB+;227.533095;273.388199;290.121776;37.528776;34.874860;26.165209;1.626498;3.938534;6.238904
2022-02-11;Maturity;BBB;332.633763;361.979698;-;68.232026;43.454838;-;1.419862;3.439041;-
2022-02-11;Maturity;BBB-;421.708831;-;-;40.066402;-;-;1.613150;-;-
2022-02-11;Duration;AAA;34.739115;69.920707;89.754616;16.324824;31.747227;41.045282;1.363768;3.921404;9.888584
2022-02-11;Duration;AA+;49.619001;62.264602;81.478833;36.454337;7.564811;10.113946;1.757306;4.378691;9.641418
2022-02-11;Duration;AA;89.315496;82.798211;112.653358;102.856517;11.917048;13.576633;1.560359;4.114155;7.584148
2022-02-11;Duration;AA-;54.730953;109.658046;159.632307;36.809368;32.203670;17.961092;1.408523;4.284931;7.430267
2022-02-11;Duration;A+;61.343442;125.412421;163.460748;32.133645;29.052759;21.779880;1.605737;4.302975;8.725621
2022-02-11;Duration;A;93.265167;142.258323;211.114115;63.640681;46.028821;68.532296;1.466954;4.410684;7.799743
2022-02-11;Duration;A-;95.763625;158.004258;181.218275;41.006198;36.865001;39.696152;1.481390;4.203558;7.981394
2022-02-11;Duration;BBB+;230.293146;277.069536;301.454078;39.014572;36.227124;29.898432;1.670971;4.069987;6.546575
2022-02-11;Duration;BBB;342.363070;355.254743;-;63.643217;70.398176;-;1.747397;3.820548;-
2022-02-11;Duration;BBB-;422.947486;-;-;40.598131;-;-;1.613150;-;-
2022-02-10;Maturity;AAA;34.353027;67.712348;88.405228;16.229531;28.426984;40.170603;1.332420;3.869943;9.891324
2022-02-10;Maturity;AA+;48.763968;61.324940;80.856774;36.297535;7.105727;11.492425;1.760045;4.284246;9.394977
2022-02-10;Maturity;AA;88.672175;81.239861;106.393489;102.753536;11.926532;16.071010;1.563099;3.969863;7.300171
2022-02-10;Maturity;AA-;53.923863;104.747680;148.595524;35.900318;32.773881;21.090238;1.411263;4.082191;7.159703
2022-02-10;Maturity;A+;59.994790;112.016555;154.328238;31.884527;30.741473;20.061900;1.550577;3.919520;8.332764
2022-02-10;Maturity;A;91.588049;136.961077;194.512341;64.062696;46.494783;66.699381;1.399921;4.043258;7.511643
2022-02-10;Maturity;A-;95.992929;148.440581;171.278449;40.894077;33.699647;37.953715;1.469886;3.992815;7.573659
2022-02-10;Maturity;BBB+;228.285807;273.943594;290.086988;37.730713;35.987287;26.069489;1.629238;3.941274;6.241643
2022-02-10;Maturity;BBB;332.682235;362.148556;-;68.225199;43.563641;-;1.422602;3.441781;-
2022-02-10;Maturity;BBB-;421.837738;-;-;40.069248;-;-;1.615890;-;-
2022-02-10;Duration;AAA;34.784859;70.100130;89.705977;16.341024;31.780447;41.208701;1.366508;3.924143;9.891324
2022-02-10;Duration;AA+;49.598245;62.365180;82.904521;36.341894;7.520921;11.850109;1.760045;4.381430;9.644157
2022-02-10;Duration;AA;89.265385;82.888882;113.925769;102.941994;11.911155;12.973737;1.563099;4.116895;7.586888
2022-02-10;Duration;AA-;54.772343;109.597708;159.644108;36.813532;32.122329;18.382620;1.411263;4.287671;7.433007
2022-02-10;Duration;A+;61.687214;122.719234;163.752539;32.573723;31.948212;22.087344;1.579030;4.266849;8.728361
2022-02-10;Duration;A;93.354062;139.366268;211.364709;64.057143;46.661984;68.889046;1.446803;4.351728;7.802482
2022-02-10;Duration;A-;96.806415;158.867862;181.474827;41.063097;36.424103;39.836823;1.484130;4.206298;7.984134
2022-02-10;Duration;BBB+;231.035898;277.601201;301.263053;39.184235;37.350266;29.881714;1.673711;4.072727;6.549315
2022-02-10;Duration;BBB;342.360359;355.393981;-;63.620304;70.628172;-;1.750137;3.823288;-
2022-02-10;Duration;BBB-;423.060506;-;-;40.466411;-;-;1.615890;-;-
2022-02-09;Maturity;AAA;34.065432;69.015105;88.386882;15.973015;28.794887;40.159109;1.335159;3.926883;9.894063
2022-02-09;Maturity;AA+;48.728621;61.356350;81.135842;36.288684;7.143755;11.809914;1.762785;4.286986;9.397716
2022-02-09;Maturity;AA;88.780727;81.478207;106.392876;102.696948;12.068783;16.105018;1.565839;3.972602;7.302911
2022-02-09;Maturity;AA-;52.598140;104.674330;148.568070;35.903214;32.909769;21.097815;1.366438;4.084931;7.162442
2022-02-09;Maturity;A+;60.513302;112.428096;155.016001;32.045612;31.253211;20.602057;1.553317;3.922260;8.335504
2022-02-09;Maturity;A;91.705521;136.972075;194.488265;64.342740;46.490324;66.697261;1.402661;4.045998;7.514383
2022-02-09;Maturity;A-;96.268098;148.443046;171.252869;40.781331;33.683201;37.943304;1.472626;3.995555;7.576399
2022-02-09;Maturity;BBB+;229.445685;273.886926;290.033829;36.730779;35.988161;26.069267;1.631978;3.944014;6.244383
2022-02-09;Maturity;BBB;332.666239;361.660058;-;68.222982;43.136229;-;1.425342;3.444520;-
2022-02-09;Maturity;BBB-;421.859271;-;-;40.063356;-;-;1.618630;-;-
2022-02-09;Duration;AAA;34.239320;70.108935;89.572104;16.157557;31.836911;41.150792;1.335159;3.926883;9.894063
2022-02-09;Duration;AA+;49.565441;62.381658;83.147181;36.320780;7.542082;12.052382;1.762785;4.384170;9.646897
2022-02-09;Duration;AA;89.382155;83.098870;113.897892;102.913221;12.008829;12.982923;1.565839;4.119634;7.589628
2022-02-09;Duration;AA-;53.410144;111.222131;160.690410;36.790404;32.079167;18.151104;1.366438;4.359969;7.530410
2022-02-09;Duration;A+;62.199506;123.001579;164.507928;32.693757;32.199825;22.597060;1.581770;4.269589;8.731101
2022-02-09;Duration;A;93.466072;139.380825;211.279012;64.335628;46.632260;68.800638;1.449543;4.354468;7.805222
2022-02-09;Duration;A-;97.092172;158.904718;181.402389;40.960871;36.419998;39.775837;1.486870;4.209037;7.986874
2022-02-09;Duration;BBB+;232.154313;277.576382;301.259469;38.161670;37.347108;29.890990;1.676451;4.075466;6.552055
2022-02-09;Duration;BBB;342.178105;354.913678;-;63.488294;70.058982;-;1.752876;3.826027;-
2022-02-09;Duration;BBB-;423.128191;-;-;40.421585;-;-;1.618630;-;-
2022-02-08;Maturity;AAA;34.085323;68.886014;88.305791;15.980262;28.838355;39.986794;1.337899;3.929623;9.896803
2022-02-08;Maturity;AA+;48.692413;61.422842;81.052769;36.277164;7.264942;11.807478;1.765525;4.289726;9.400456
2022-02-08;Maturity;AA;88.671831;81.289886;106.412817;102.747394;11.967014;16.069421;1.568578;3.975342;7.305650
2022-02-08;Maturity;AA-;52.729371;104.506705;148.629294;35.756736;32.975531;20.988473;1.369178;4.087671;7.165182
2022-02-08;Maturity;A+;61.937534;113.443188;154.858600;31.062091;29.526939;20.627655;1.556056;3.925000;8.338243
2022-02-08;Maturity;A;91.650406;136.814941;194.454781;64.361809;46.518378;66.578455;1.405401;4.048738;7.517123
2022-02-08;Maturity;A-;96.745597;148.271330;171.176921;40.495301;33.688527;37.932284;1.475365;3.998295;7.579139
2022-02-08;Maturity;BBB+;229.529999;274.398708;290.105575;36.827832;36.101925;26.178118;1.634718;3.946754;6.247123
2022-02-08;Maturity;BBB;332.657973;361.583261;-;68.224648;43.050218;-;1.428082;3.447260;-
2022-02-08;Maturity;BBB-;421.900631;-;-;40.055293;-;-;1.621369;-;-
2022-02-08;Duration;AAA;34.260667;69.945468;89.598388;16.162471;31.931701;40.943251;1.337899;3.929623;9.896803
2022-02-08;Duration;AA+;49.516534;62.519297;83.403988;36.292516;7.771319;12.180956;1.765525;4.386910;9.649637
2022-02-08;Duration;AA;89.273799;83.003360;113.891431;103.003122;12.052791;12.892745;1.568578;4.122374;7.592367
2022-02-08;Duration;AA-;53.537382;111.331758;160.605094;36.631104;32.333112;17.776220;1.369178;4.362709;7.533150
2022-02-08;Duration;A+;63.597631;124.108347;164.333726;31.700775;30.836262;22.703922;1.584509;4.272328;8.733840
2022-02-08;Duration;A;93.409648;139.484323;210.972307;64.366835;46.623097;68.466249;1.452283;4.357207;7.807962
2022-02-08;Duration;A-;97.574544;158.981056;181.173000;40.675583;36.666961;39.526581;1.489610;4.211777;7.989614
2022-02-08;Duration;BBB+;232.257044;278.229149;301.368662;38.252138;37.465320;29.908054;1.679191;4.078206;6.554794
2022-02-08;Duration;BBB;342.132541;354.843116;-;63.468257;70.087135;-;1.755616;3.828767;-
2022-02-08;Duration;BBB-;423.209117;-;-;40.346802;-;-;1.621369;-;-
2022-02-07;Maturity;AAA;33.927071;68.957929;88.307660;16.211378;28.820752;39.908867;1.340639;3.932362;9.899543
2022-02-07;Maturity;AA+;48.688098;62.021880;81.067246;36.248428;7.442050;11.832373;1.768264;4.292465;9.403196
2022-02-07;Maturity;AA;88.761086;81.368037;106.447030;102.741385;12.025205;16.060311;1.571318;3.978082;7.308390
2022-02-07;Maturity;AA-;52.729392;104.565881;148.701978;35.760212;32.962885;20.981600;1.371917;4.090410;7.167922
2022-02-07;Maturity;A+;61.949727;113.490103;155.290476;31.067520;29.592365;20.873691;1.558796;3.927739;8.340983
2022-02-07;Maturity;A;91.877450;136.842036;194.529780;64.238545;46.503054;66.573418;1.408140;4.051478;7.519863
2022-02-07;Maturity;A-;97.178932;148.574401;171.267671;41.151094;34.095158;37.892701;1.478105;4.001035;7.581878
2022-02-07;Maturity;BBB+;229.952533;274.444931;290.210611;36.800942;36.104496;26.185994;1.637457;3.949493;6.249862
2022-02-07;Maturity;BBB;340.042282;361.636870;-;58.273621;43.111224;-;1.430821;3.450000;-
2022-02-07;Maturity;BBB-;421.964411;-;-;40.052125;-;-;1.624109;-;-
2022-02-07;Duration;AAA;34.077547;70.244563;89.611472;16.369590;32.295688;40.966596;1.340639;3.932362;9.899543
2022-02-07;Duration;AA+;49.446672;63.031510;83.467311;36.266752;7.876881;12.294678;1.768264;4.389650;9.652377
2022-02-07;Duration;AA;89.341694;83.176325;113.814213;103.024713;12.035203;12.898009;1.571318;4.125114;7.595107
2022-02-07;Duration;AA-;53.428369;111.408106;160.564104;36.461470;32.270413;17.766249;1.371917;4.365449;7.535890
2022-02-07;Duration;A+;63.551016;124.186229;164.761663;31.657850;30.853382;22.979274;1.587249;4.275068;8.736580
2022-02-07;Duration;A;93.582099;139.557015;210.879588;64.219264;46.586129;68.469811;1.455022;4.359947;7.810702
2022-02-07;Duration;A-;97.989118;159.364625;181.052180;41.323934;36.975173;39.439354;1.492349;4.214517;7.992353
2022-02-07;Duration;BBB+;232.541401;278.353839;301.340561;38.057975;37.504504;29.903896;1.681930;4.080946;6.557534
2022-02-07;Duration;BBB;347.966926;354.978232;-;54.145748;70.077964;-;1.758356;3.831507;-
2022-02-07;Duration;BBB-;423.318654;-;-;40.239422;-;-;1.624109;-;-
2022-02-04;Maturity;AAA;33.935614;68.851814;88.265595;16.195157;28.845561;39.859855;1.348858;3.940582;9.907762
2022-02-04;Maturity;AA+;48.632540;62.019224;81.059983;36.255753;7.479312;11.901432;1.776484;4.300684;9.411415
2022-02-04;Maturity;AA;89.358567;81.613857;105.906569;102.673584;11.906411;16.273142;1.579537;3.986301;7.316609
2022-02-04;Maturity;AA-;52.580266;104.588784;148.709031;35.895435;32.969410;20.974459;1.380136;4.098630;7.176141
2022-02-04;Maturity;A+;61.978794;113.513712;155.291684;31.043331;29.596720;20.891099;1.567015;3.935958;8.349202
2022-02-04;Maturity;A;92.076088;136.847052;194.705187;64.116949;46.502357;66.356970;1.416360;4.059697;7.528082
2022-02-04;Maturity;A-;97.478710;148.607465;171.291357;40.850772;34.098553;37.849606;1.486324;4.009254;7.590098
2022-02-04;Maturity;BBB+;230.210860;274.486541;290.175804;37.088913;36.111810;26.158692;1.645677;3.957712;6.258082
2022-02-04;Maturity;BBB;340.017310;361.656218;-;58.263988;43.091383;-;1.439041;3.458219;-
2022-02-04;Maturity;BBB-;421.991558;-;-;40.049905;-;-;1.632328;-;-
2022-02-04;Duration;AAA;34.071144;70.106827;89.464118;16.346273;32.209136;40.991744;1.348858;3.940582;9.907762
2022-02-04;Duration;AA+;49.364736;62.999001;83.404854;36.275455;7.930102;12.338304;1.776484;4.397869;9.660596
2022-02-04;Duration;AA;89.936678;83.408452;113.188329;102.968930;11.920689;13.160961;1.579537;4.133333;7.603326
2022-02-04;Duration;AA-;53.216745;111.453000;160.612519;36.512300;32.216938;17.620571;1.380136;4.373668;7.544109
2022-02-04;Duration;A+;63.561869;125.084601;165.117102;31.632176;30.719975;23.283537;1.595468;4.323906;8.805220
2022-02-04;Duration;A;93.754024;139.791288;210.832493;64.088963;46.450254;68.385169;1.463242;4.368166;7.818921
2022-02-04;Duration;A-;98.299299;159.295377;181.622443;41.018676;36.586209;39.580193;1.500568;4.247125;8.047896
2022-02-04;Duration;BBB+;232.742258;278.384082;301.416307;38.253759;37.517083;29.940322;1.690150;4.089165;6.565753
2022-02-04;Duration;BBB;347.937148;355.064471;-;54.139203;70.035559;-;1.766575;3.839726;-
2022-02-04;Duration;BBB-;423.362677;-;-;40.188486;-;-;1.632328;-;-
2022-02-03;Maturity;AAA;33.989935;68.829954;88.532421;16.140350;28.899931;39.994839;1.351598;3.943321;9.910502
2022-02-03;Maturity;AA+;48.683887;62.050000;81.402450;36.238526;7.455452;11.738045;1.779223;4.303424;9.414155
2022-02-03;Maturity;AA;89.660639;81.790050;107.058181;102.515557;12.033772;16.147061;1.582277;3.989041;7.319349
2022-02-03;Maturity;AA-;52.583591;104.639793;148.843462;35.903008;32.989085;21.108425;1.382876;4.101369;7.178881
2022-02-03;Maturity;A+;61.986729;113.990417;156.418030;31.047557;30.113498;21.650630;1.569755;3.938698;8.351942
2022-02-03;Maturity;A;92.198879;137.228467;194.946834;64.164285;46.507963;66.512046;1.419099;4.062436;7.530821
2022-02-03;Maturity;A-;97.980105;149.152477;171.980514;40.686004;34.033923;37.527866;1.489064;4.011993;7.592837
2022-02-03;Maturity;BBB+;230.240178;272.666567;290.271996;37.404247;36.508762;26.101197;1.625844;3.920547;6.260821
2022-02-03;Maturity;BBB;340.041461;361.782131;-;58.269410;43.112752;-;1.441780;3.460959;-
2022-02-03;Maturity;BBB-;422.033787;-;-;40.053160;-;-;1.635068;-;-
2022-02-03;Duration;AAA;34.130547;69.980920;89.426611;16.296647;32.003805;41.229901;1.351598;3.943321;9.910502
2022-02-03;Duration;AA+;49.379859;63.006149;83.056237;36.258772;7.842679;12.000722;1.779223;4.400609;9.663335
2022-02-03;Duration;AA;90.213433;83.469019;114.447648;102.809803;11.981139;12.925518;1.582277;4.136073;7.606066
2022-02-03;Duration;AA-;53.224442;111.320245;160.828973;36.544270;32.176338;17.977288;1.382876;4.376408;7.546849
2022-02-03;Duration;A+;63.550957;125.238207;166.399787;31.636572;30.912511;23.855117;1.598208;4.326646;8.807960
2022-02-03;Duration;A;93.854298;139.949164;211.181636;64.125984;46.462138;68.807934;1.465981;4.370906;7.821661
2022-02-03;Duration;A-;98.774779;159.543615;182.229732;40.842654;36.331357;39.307797;1.503308;4.249864;8.050636
2022-02-03;Duration;BBB+;232.758922;278.258888;301.578896;38.267171;37.477018;29.965209;1.692889;4.091905;6.568493
2022-02-03;Duration;BBB;347.976878;355.034763;-;54.163145;70.008171;-;1.769315;3.842466;-
2022-02-03;Duration;BBB-;423.352276;-;-;40.164328;-;-;1.635068;-;-
2022-02-02;Maturity;AAA;34.073242;68.528244;88.535721;15.934079;29.325051;40.021479;1.354337;3.946061;9.913241
2022-02-02;Maturity;AA+;48.260410;62.237898;81.343214;36.328337;7.594415;11.737252;1.781963;4.306164;9.416895
2022-02-02;Maturity;AA;89.332342;81.545302;108.381100;102.578016;12.162535;15.681455;1.585017;3.991780;7.322089
2022-02-02;Maturity;AA-;55.727173;105.147638;148.969543;38.354958;32.733437;21.095747;1.340670;4.104109;7.181621
2022-02-02;Maturity;A+;61.848702;114.044657;155.457407;31.304987;30.357867;21.200605;1.572495;3.941438;8.354682
2022-02-02;Maturity;A;92.198011;137.340992;194.872123;64.167559;46.475935;66.517826;1.421839;4.065176;7.533561
2022-02-02;Maturity;A-;98.053782;149.697045;171.969900;40.730824;33.807706;37.501596;1.491804;4.014733;7.595577
2022-02-02;Maturity;BBB+;232.005618;274.194050;291.259704;37.129340;34.944346;28.348137;1.622242;3.963192;6.263561
2022-02-02;Maturity;BBB;341.274120;361.619658;-;57.109047;43.583967;-;1.444520;3.463698;-
2022-02-02;Maturity;BBB-;422.018866;-;-;40.056285;-;-;1.637808;-;-
2022-02-02;Duration;AAA;34.220593;69.842452;89.159615;16.092888;32.710807;41.288328;1.354337;3.946061;9.913241
2022-02-02;Duration;AA+;48.956472;63.101993;82.456601;36.360670;7.892005;11.698564;1.781963;4.403348;9.666075
2022-02-02;Duration;AA;89.882818;83.521388;115.702477;102.868162;12.367198;12.372944;1.585017;4.138812;7.608806
2022-02-02;Duration;AA-;56.362873;111.683210;161.032632;38.920136;31.845804;17.919305;1.340670;4.379147;7.549589
2022-02-02;Duration;A+;63.414281;124.923377;165.379093;31.888558;30.674317;23.295895;1.600948;4.329385;8.810700
2022-02-02;Duration;A;93.852983;139.958807;211.218484;64.128635;46.405595;68.878447;1.468721;4.373646;7.824400
2022-02-02;Duration;A-;98.846578;160.064586;182.269482;40.888391;35.980939;39.305586;1.506048;4.252604;8.053376
2022-02-02;Duration;BBB+;234.546544;277.953975;302.892924;38.271615;36.299316;32.586959;1.669121;4.094645;6.571233
2022-02-02;Duration;BBB;348.944079;354.670499;-;53.035739;70.812824;-;1.772055;3.845205;-
2022-02-02;Duration;BBB-;423.328139;-;-;40.173255;-;-;1.637808;-;-
2022-02-01;Maturity;AAA;34.500971;68.457443;88.480426;15.676364;29.421378;40.062947;1.357077;3.948801;9.915981
2022-02-01;Maturity;AA+;48.431368;62.534961;81.519665;36.221440;7.755399;11.979664;1.784703;4.308904;9.419634
2022-02-01;Maturity;AA;89.077348;81.294053;108.310666;102.726141;12.180124;16.090207;1.587756;3.994520;7.324828
2022-02-01;Maturity;AA-;55.715864;105.233793;148.802012;38.352200;32.726894;21.160471;1.343410;4.106849;7.184360
2022-02-01;Maturity;A+;62.691413;114.997694;154.849421;31.734485;30.380676;21.378770;1.575234;3.944178;8.357422
2022-02-01;Maturity;A;92.757850;137.370271;194.568129;63.490713;44.893666;66.220353;1.424579;4.067916;7.536301
2022-02-01;Maturity;A-;98.573329;150.610634;172.151893;40.398355;33.442745;37.448433;1.494543;4.017473;7.598317
2022-02-01;Maturity;BBB+;231.991232;274.283027;286.152408;37.126471;34.892206;32.580637;1.624982;3.965932;6.266301
2022-02-01;Maturity;BBB;341.248155;361.617977;-;57.096213;43.708879;-;1.447260;3.466438;-
2022-02-01;Maturity;BBB-;422.002715;-;-;40.060400;-;-;1.640548;-;-
2022-02-01;Duration;AAA;34.646176;70.014053;88.901327;15.833583;33.170481;41.464484;1.357077;3.948801;9.915981
2022-02-01;Duration;AA+;49.129437;63.281696;82.507574;36.259957;7.954447;11.930727;1.784703;4.406088;9.668815
2022-02-01;Duration;AA;89.629597;83.334206;115.746428;103.014588;12.149810;13.391769;1.587756;4.141552;7.611546
2022-02-01;Duration;AA-;56.343951;111.790889;161.131703;38.905998;31.561823;18.200283;1.343410;4.381887;7.552328
2022-02-01;Duration;A+;64.300458;125.642184;164.712432;32.375848;30.471219;23.766169;1.603688;4.332125;8.813440
2022-02-01;Duration;A;94.400366;139.881570;210.976864;63.453353;44.984532;68.713745;1.471461;4.376386;7.827140
2022-02-01;Duration;A-;99.363840;160.817324;182.596279;40.555679;35.390294;39.194207;1.508788;4.255344;8.056116
2022-02-01;Duration;BBB+;234.529390;278.207544;296.485626;38.258984;36.295873;38.895683;1.671861;4.097384;6.573972
2022-02-01;Duration;BBB;348.957513;354.899606;-;53.045322;70.827902;-;1.774794;3.847945;-
2022-02-01;Duration;BBB-;423.318954;-;-;40.182356;-;-;1.640548;-;-
2022-01-31;Maturity;AAA;34.441781;68.233717;88.389860;15.679231;29.574020;40.132982;1.359817;3.951540;9.918721
2022-01-31;Maturity;AA+;48.424621;62.343356;81.569862;36.231502;7.625191;11.924682;1.787443;4.311643;9.422374
2022-01-31;Maturity;AA;89.230532;81.831538;108.542027;102.648830;11.538528;16.033271;1.590496;3.997260;7.327568
2022-01-31;Maturity;AA-;55.684013;105.137376;148.992189;38.354278;32.679336;21.138133;1.346150;4.109589;7.187100
2022-01-31;Maturity;A+;63.204270;114.986880;155.307318;31.784792;30.251788;21.224416;1.577974;3.946917;8.360161
2022-01-31;Maturity;A;92.555254;137.208014;194.690412;63.255754;44.918456;66.195346;1.427319;4.070656;7.539041
2022-01-31;Maturity;A-;98.803004;150.941534;172.146986;40.238354;32.907733;37.493893;1.497283;4.020213;7.601056
2022-01-31;Maturity;BBB+;233.190244;276.428445;286.335718;37.703945;33.300031;32.742573;1.627722;3.968671;6.269041
2022-01-31;Maturity;BBB;341.183519;361.485772;-;57.061265;43.584163;-;1.449999;3.469178;-
